'Matr','CF','1','2','3','tot','CDS','Tipo_CDS','Coorte','Anni_Carriera','ANNO_DIPLOMA','VOTO_DIPLOMA','CODICE_MECCANOGRAFICO','TIPO_MATURITA','ANNO_ACCADEMICO_LAUREA','VOTO_LAUREA','Erasmus','TESI_ESTERO','STATO_STUDENTE','MOTIVO_STATO_STUDENTE','FC','CLASSE'
3411,726,48,48,84,180,612,3,2014,3,2014,100,35,'Scientifica',2016,101,0,0,'Cessato','Laureato',0,11
3414,268,42,36,102,180,612,3,2014,3,2013,90,228,'Scientifica',2016,104,0,0,'Cessato','Laureato',0,11
3415,866,36,24,66,126,612,3,2014,3,2014,86,118,'Scientifica',2017,98,0,0,'Cessato','Laureato',1,11
3416,511,42,48,69,159,612,3,2014,3,2014,97,262,'Classica',2017,104,0,0,'Cessato','Laureato',1,5
3417,4072,42,18,48,108,612,3,2014,3,2014,78,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3418,1350,36,18,42,96,612,3,2014,3,2014,78,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3420,1146,15,12,33,60,612,3,2014,3,2014,73,11,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
3421,1637,42,36,63,141,612,3,2014,3,2014,86,295,'Scientifica',2017,97,0,0,'Cessato','Laureato',1,11
3422,506,48,48,84,180,612,3,2014,3,2014,100,246,'Scientifica',2016,109,0,0,'Cessato','Laureato',0,11
3423,2125,27,12,39,78,612,3,2014,3,2014,85,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3424,3448,48,30,102,180,612,3,2014,3,2014,98,220,'Socio-Psico-Pedagogico',2016,106,0,0,'Cessato','Laureato',0,12
3425,1713,15,6,39,60,612,3,2014,3,2014,64,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3426,1560,42,36,99,177,612,3,2014,3,2014,100,207,'Scientifica',2017,104,0,0,'Cessato','Laureato',1,11
3427,1482,42,36,102,180,612,3,2014,3,2014,100,211,'Scientifica',2016,96,0,0,'Cessato','Laureato',0,11
3428,2475,42,48,66,156,612,3,2014,3,2014,80,300,'Scientifica',2017,95,0,0,'Cessato','Laureato',1,11
3429,1964,48,36,93,177,612,3,2014,3,2014,97,207,'Scientifica',2017,99,0,0,'Cessato','Laureato',1,11
3431,3174,33,9,54,96,612,3,2014,3,2014,86,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3432,1019,6,-1,-1,6,612,3,2014,2,2014,76,143,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3433,1487,6,-1,-1,6,612,3,2014,1,2014,65,15,'Scientifica',0,0,0,0,'Cessato','Decadenza',1,11
3434,4849,42,36,84,162,612,3,2014,3,2014,94,20,'Scientifica',2017,98,0,0,'Cessato','Laureato',1,11
3435,563,24,48,63,135,612,3,2014,3,2014,80,273,'Scientifica',2017,97,0,0,'Cessato','Laureato',1,11
3436,376,48,42,69,159,612,3,2014,3,2014,98,1,'Scientifica',2017,106,0,0,'Cessato','Laureato',1,11
3437,2384,54,60,66,180,612,3,2014,3,2014,100,35,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
3438,498,33,-1,-1,33,612,3,2014,2,2014,84,35,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3439,4959,54,42,84,180,612,3,2014,3,2014,97,254,'Scientifica',2016,104,0,0,'Cessato','Laureato',0,11
3440,3961,42,30,93,165,612,3,2014,3,2014,100,1,'Liceo-Europeo',2017,95,0,0,'Cessato','Laureato',1,7
3442,1996,12,-1,-1,12,612,3,2014,1,2014,93,201,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3443,2428,48,42,90,180,612,3,2014,3,2014,100,207,'Scientifica',2016,104,0,0,'Cessato','Laureato',0,11
3444,691,27,33,66,126,612,3,2014,3,2014,100,1,'Scientifica',2017,97,0,0,'Cessato','Laureato',1,11
3445,1454,36,30,48,114,612,3,2014,3,2014,92,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3446,3951,54,60,66,180,612,3,2014,3,2014,100,118,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
3447,4702,30,36,57,123,612,3,2014,3,2014,80,26,'Scientifica',2017,89,0,0,'Cessato','Laureato',1,11
3450,3729,48,42,90,180,612,3,2014,3,2014,100,80,'Scientifica',2016,102,0,0,'Cessato','Laureato',0,11
3451,3856,6,-1,-1,6,612,3,2014,1,2014,77,299,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3452,1507,42,24,60,126,612,3,2014,3,2013,81,107,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3454,4463,42,30,87,159,612,3,2014,3,2014,95,119,'Scientifica',2017,106,0,0,'Cessato','Laureato',1,11
3455,3041,48,30,69,147,612,3,2014,3,2014,90,267,'Scientifica',2017,107,0,0,'Cessato','Laureato',1,11
3456,584,30,36,74,140,612,3,2014,3,2014,81,267,'Scientifica',2017,97,1,0,'Cessato','Laureato',1,11
3457,1791,6,6,-1,12,612,3,2014,3,2014,76,48,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3458,1678,42,24,48,114,612,3,2014,3,2014,83,147,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
3459,2580,42,12,84,138,612,3,2014,3,2014,90,118,'Scientifica',2017,96,0,0,'Cessato','Laureato',1,11
3460,4596,42,-1,6,48,612,3,2014,3,2014,95,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3461,2692,24,36,51,111,612,3,2014,3,2014,75,201,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3462,3007,21,-1,-1,21,612,3,2014,1,2014,93,222,'Liceo-Europeo',0,0,0,0,'Cessato','Rinuncia',1,7
3463,2344,54,60,66,180,612,3,2014,3,2014,95,82,'Scientifica',2016,106,0,0,'Cessato','Laureato',0,11
3464,3993,33,27,54,114,612,3,2014,3,2014,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3465,3676,6,-1,-1,6,612,3,2014,2,2014,88,113,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
3466,4156,48,36,75,159,612,3,2014,3,2014,100,244,'Scientifica',2017,107,0,0,'Cessato','Laureato',1,11
3467,3884,27,21,54,102,612,3,2014,3,2014,82,118,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3468,2785,42,24,84,150,612,3,2014,3,2014,95,80,'Scientifica',2017,99,0,0,'Cessato','Laureato',1,11
3469,2894,48,6,48,102,612,3,2014,3,2014,84,1,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3471,747,33,21,54,108,612,3,2014,3,2014,75,118,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
3472,151,42,30,42,114,612,3,2014,3,2013,93,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3473,4294,42,54,81,177,612,3,2014,3,2014,95,1,'Scientifica',2017,99,0,0,'Cessato','Laureato',1,11
3474,140,42,36,66,144,612,3,2014,3,2014,68,273,'Scientifica',2017,86,0,0,'Cessato','Laureato',1,11
3475,1027,48,30,93,171,612,3,2014,3,2013,77,20,'Scientifica',2017,98,0,0,'Cessato','Laureato',1,11
3476,3157,48,30,54,132,612,3,2014,3,2014,100,213,'Scientifica',2017,103,0,0,'Cessato','Laureato',1,11
3477,2486,42,48,69,159,612,3,2014,3,2014,92,254,'Scientifica',2017,101,0,0,'Cessato','Laureato',1,11
3478,547,42,30,66,138,612,3,2014,3,2014,78,119,'Classica',2017,94,0,0,'Cessato','Laureato',1,5
3479,1696,33,-1,51,84,612,3,2014,3,2013,87,248,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3481,2915,36,42,63,141,612,3,2014,3,2014,85,243,'Scientifica',2017,105,0,0,'Cessato','Laureato',1,11
3482,1759,33,-1,45,78,612,3,2014,3,2013,70,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3483,2564,48,48,81,177,612,3,2014,3,2014,88,11,'Scientifica',2017,111,0,0,'Cessato','Laureato',1,11
3484,1970,48,42,75,165,612,3,2014,3,2014,100,60,'Scientifica',2017,106,1,0,'Cessato','Laureato',1,11
3485,4139,54,54,72,180,612,3,2014,3,2013,90,60,'Scientifica',2016,107,0,0,'Cessato','Laureato',0,11
3486,3813,48,54,78,180,612,3,2014,3,2014,95,243,'Scientifica',2016,110,0,0,'Cessato','Laureato',0,11
3487,2666,27,27,48,102,612,3,2014,3,2014,65,261,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3488,1463,33,9,24,66,612,3,2014,3,2014,76,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3489,1177,48,66,66,180,612,3,2014,3,2014,96,58,'Classica',2016,104,0,0,'Cessato','Laureato',0,5
3490,156,48,-1,84,132,612,3,2014,3,2014,77,273,'Scientifica',2018,91,0,0,'Cessato','Laureato',1,11
3491,4243,48,36,75,159,612,3,2014,3,2014,100,222,'Scientifica',2017,111,0,0,'Cessato','Laureato',1,11
3492,1893,48,48,81,177,612,3,2014,3,2013,95,82,'Liceo-Europeo',2017,101,0,0,'Cessato','Laureato',1,7
3493,2546,48,54,78,180,612,3,2014,3,2014,95,201,'Scientifica',2016,110,0,0,'Cessato','Laureato',0,11
3494,869,48,30,64,142,612,3,2014,3,2014,100,207,'Scientifica',2017,94,1,0,'Cessato','Laureato',1,11
3495,385,33,27,60,120,612,3,2014,3,2014,88,194,'Ragioneria',0,0,0,0,'Attivo','Immatricolazione',1,10
3498,377,33,27,81,141,612,3,2014,3,2013,80,11,'Scientifica',2017,90,0,0,'Cessato','Laureato',1,11
3499,2146,42,48,66,156,612,3,2014,3,2013,96,273,'Scientifica',2017,104,0,0,'Cessato','Laureato',1,11
3500,4792,54,42,84,180,612,3,2014,3,2014,100,35,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
3501,1488,48,66,66,180,612,3,2014,3,2014,100,246,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
3502,1581,48,42,90,180,612,3,2014,3,2014,96,246,'Scientifica',2016,104,0,0,'Cessato','Laureato',0,11
3503,4062,15,33,48,96,612,3,2014,3,2014,72,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3505,3161,48,6,36,90,612,3,2014,3,2013,86,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3506,4506,54,60,66,180,612,3,2014,3,2014,100,82,'Scientifica',2016,107,0,0,'Cessato','Laureato',0,11
3507,613,27,27,54,108,612,3,2014,3,2013,96,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3509,4590,48,60,72,180,612,3,2014,3,2014,86,258,'Scientifica',2016,101,0,0,'Cessato','Laureato',0,11
3510,3193,48,42,90,180,612,3,2014,3,2014,100,54,'Scientifica',2016,106,0,0,'Cessato','Laureato',0,11
3511,3261,27,39,93,159,612,3,2014,3,2014,90,81,'Scientifica',2017,100,0,0,'Cessato','Laureato',1,11
3512,3829,48,36,81,165,612,3,2014,3,2014,100,243,'Scientifica',2017,99,0,0,'Cessato','Laureato',1,11
3514,4734,48,24,63,135,612,3,2014,3,2014,98,220,'Socio-Psico-Pedagogico',2017,100,0,0,'Cessato','Laureato',1,12
3515,3524,21,-1,-1,21,612,3,2014,3,2014,83,286,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
3517,1284,30,30,66,126,612,3,2014,3,2012,65,6,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3518,1891,48,54,75,177,612,3,2014,3,2014,100,300,'Scientifica',2017,107,0,0,'Cessato','Laureato',1,11
3519,3557,15,-1,-1,15,612,3,2014,1,2014,80,11,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3520,375,48,48,84,180,612,3,2014,3,2014,100,246,'Scientifica',2016,105,0,0,'Cessato','Laureato',0,11
3521,3791,6,-1,-1,6,612,3,2014,3,2014,87,207,'Liceo-Europeo',0,0,0,0,'Cessato','Rinuncia',1,7
3522,1809,21,-1,21,42,612,3,2014,3,2014,94,108,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3523,2179,42,30,87,159,612,3,2014,3,2014,83,147,'Scientifica',2017,101,0,0,'Cessato','Laureato',1,11
3524,1066,33,15,-1,48,612,3,2014,3,2014,80,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3525,3192,33,-1,-1,33,612,3,2014,2,2014,99,175,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3526,4308,21,-1,-1,21,612,3,2014,3,2014,70,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3528,2477,48,42,90,180,612,3,2014,3,2014,100,11,'Scientifica',2016,104,0,0,'Cessato','Laureato',0,11
3530,4952,21,21,48,90,612,3,2014,3,2014,89,144,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3531,582,51,-1,-1,51,612,3,2013,2,2008,92,277,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
3532,3069,48,30,81,159,612,3,2014,3,2014,88,273,'Scientifica',2017,102,0,0,'Cessato','Laureato',1,11
3534,64,15,-1,12,27,612,3,2014,3,2013,66,157,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3535,3899,42,36,81,159,612,3,2014,3,2014,94,20,'Scientifica',2017,105,0,0,'Cessato','Laureato',1,11
3536,3191,48,48,81,177,612,3,2014,3,2013,97,11,'Scientifica',2017,101,0,0,'Cessato','Laureato',1,11
3537,1590,27,15,54,96,612,3,2014,3,2014,96,262,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3539,462,54,60,66,180,612,3,2014,3,2014,100,60,'Scientifica',2016,111,0,0,'Cessato','Laureato',0,11
3540,3757,21,-1,-1,21,612,3,2014,3,2014,100,110,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3541,1611,42,48,63,153,612,3,2014,3,2014,83,134,'Scientifica',2017,92,0,0,'Cessato','Laureato',1,11
3542,3792,18,-1,-1,18,612,3,2013,3,2009,95,11,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
3543,2180,42,18,54,114,612,3,2014,3,2005,72,61,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
3544,629,33,9,54,96,612,3,2014,3,2013,80,185,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3546,10,6,-1,-1,6,612,3,2014,1,2011,60,30,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3549,3013,15,21,42,78,612,3,2014,3,2014,100,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3551,4264,33,36,57,126,612,3,2014,3,2012,76,11,'Scientifica',2017,100,0,0,'Cessato','Laureato',1,11
3553,2636,6,-1,-1,6,612,3,2014,1,2014,72,207,'Liceo-Europeo',0,0,0,0,'Cessato','Rinuncia',1,7
3555,3549,48,42,81,171,612,3,2014,3,2014,85,8,'Scientifica',2017,103,0,0,'Cessato','Laureato',1,11
3557,2059,24,18,48,90,612,3,2014,3,2014,70,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3558,1062,27,15,36,78,612,3,2014,3,2013,83,191,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3559,2950,33,18,72,123,612,3,2014,3,2013,74,257,'Scientifica',2017,93,1,0,'Cessato','Laureato',1,11
3560,175,24,-1,-1,24,612,3,2014,3,2012,92,95,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
3561,4047,12,-1,6,18,612,3,2013,3,2013,77,231,'Ragioneria',0,0,0,0,'Attivo','PASSAGGIO',1,10
3562,4633,60,72,-1,132,612,3,2013,3,2013,94,295,'Scientifica',2015,105,0,0,'Cessato','Laureato',1,11
3563,2684,18,-1,-1,18,612,3,2013,2,2012,74,295,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3566,4628,48,60,72,180,612,3,2015,3,2015,98,81,'Scientifica',2017,107,0,0,'Cessato','Laureato',0,11
3567,350,54,60,66,180,612,3,2015,3,2015,94,11,'Scientifica',2017,101,0,0,'Cessato','Laureato',0,11
3568,1461,42,24,57,123,612,3,2015,3,2015,96,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3569,4355,54,60,66,180,612,3,2015,3,2015,100,179,'Tecnico',2017,103,0,0,'Cessato','Laureato',0,13
3571,3390,54,60,66,180,612,3,2015,3,2015,95,7,'Liceo-Europeo',2017,111,0,0,'Cessato','Laureato',0,7
3572,4455,21,6,6,33,612,3,2015,3,2015,82,128,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3573,1941,48,30,87,165,612,3,2015,3,2015,92,300,'Scientifica',2018,97,0,0,'Cessato','Laureato',1,11
3574,3342,42,42,69,153,612,3,2015,3,2015,100,254,'Scientifica',2018,102,0,0,'Cessato','Laureato',1,11
3575,3935,48,36,66,150,612,3,2015,3,2015,98,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3576,3148,42,36,102,180,612,3,2015,3,2015,100,129,'Artistico',2017,104,0,0,'Cessato','Laureato',0,4
3577,1432,42,36,102,180,612,3,2015,3,2015,100,129,'Artistico',2017,106,0,0,'Cessato','Laureato',0,4
3578,1906,42,18,66,126,612,3,2015,3,2015,82,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3579,530,48,48,69,165,612,3,2015,3,2015,90,35,'Scientifica',2018,97,0,0,'Cessato','Laureato',1,11
3581,2293,42,30,81,153,612,3,2015,3,2015,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3582,4788,54,42,84,180,612,3,2015,3,2015,94,118,'Scientifica',2017,99,0,0,'Cessato','Laureato',0,11
3583,4899,42,42,81,165,612,3,2015,3,2015,81,95,'Tecnico',2018,92,0,0,'Cessato','Laureato',1,13
3584,261,42,24,93,159,612,3,2015,3,2015,87,243,'Liceo-Europeo',2018,103,0,0,'Cessato','Laureato',1,7
3585,2573,42,18,54,114,612,3,2015,3,2015,70,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3586,390,39,33,105,177,612,3,2015,3,2015,100,137,'Geometra',2018,104,0,0,'Cessato','Laureato',1,6
3587,3224,48,36,69,153,612,3,2015,3,2015,87,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3588,3709,30,18,24,72,612,3,2015,3,2015,100,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3589,3511,54,48,78,180,612,3,2015,3,2015,96,243,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
3590,1368,42,30,108,180,612,3,2015,3,2015,90,248,'Classica',2017,106,0,0,'Cessato','Laureato',0,5
3591,1786,42,36,78,156,612,3,2015,3,2015,89,37,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3592,1811,36,42,102,180,612,3,2015,3,2015,78,300,'Scientifica',2017,98,0,0,'Cessato','Laureato',0,11
3593,43,18,-1,-1,18,612,3,2015,2,2014,72,95,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
3594,660,42,42,69,153,612,3,2015,3,2015,99,172,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3595,1605,54,66,66,186,612,3,2015,3,2015,100,117,'Liceo-Europeo',2017,111,0,0,'Cessato','Laureato',1,7
3596,1645,42,18,57,117,612,3,2015,3,2015,95,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3597,469,48,48,84,180,612,3,2015,3,2015,100,303,'Scientifica',2017,100,0,0,'Cessato','Laureato',0,11
3598,278,27,15,66,108,612,3,2015,3,2013,70,44,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3599,1088,33,9,66,108,612,3,2015,3,2015,95,58,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3600,2406,15,18,45,78,612,3,2015,3,2015,98,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3601,4028,39,9,48,96,612,3,2015,3,2015,73,15,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3602,2290,48,42,75,165,612,3,2015,3,2015,80,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3603,3520,54,60,66,180,612,3,2015,3,2015,100,200,'Classica',2017,111,0,0,'Cessato','Laureato',0,5
3604,2514,54,60,66,180,612,3,2015,3,2015,100,18,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
3605,3708,48,54,78,180,612,3,2015,3,2015,100,201,'Scientifica',2017,108,0,0,'Cessato','Laureato',0,11
3606,1185,36,18,63,117,612,3,2015,3,2015,95,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3607,2143,54,60,66,180,612,3,2015,3,2015,100,295,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
3608,1105,12,-1,6,18,612,3,2015,3,2015,80,128,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3609,1208,42,36,81,159,612,3,2015,3,2015,80,35,'Scientifica',2018,91,0,0,'Cessato','Laureato',1,11
3610,3839,42,30,84,156,612,3,2015,3,2015,97,94,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3611,1564,15,-1,-1,15,612,3,2015,2,2015,80,58,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3612,2358,33,6,63,102,612,3,2015,3,2015,86,119,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3613,3082,42,6,66,114,612,3,2015,3,2015,90,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3614,172,30,18,48,96,612,3,2015,3,2015,72,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3615,2882,42,-1,90,132,612,3,2015,3,2015,87,265,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3616,761,42,18,84,144,612,3,2015,3,2015,73,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3617,4822,42,30,81,153,612,3,2015,3,2015,100,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3618,2204,42,-1,-1,42,612,3,2015,2,2006,100,267,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3619,4399,48,48,84,180,612,3,2015,3,2014,100,91,'Classica',2017,109,0,0,'Cessato','Laureato',0,5
3620,1934,42,18,63,123,612,3,2015,3,2015,83,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3621,3774,54,60,66,180,612,3,2015,3,2015,100,243,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
3622,4356,54,60,66,180,612,3,2015,3,2015,100,82,'Liceo-Europeo',2017,111,0,0,'Cessato','Laureato',0,7
3623,1230,42,24,54,120,612,3,2015,3,2015,73,1,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3624,2033,48,36,48,132,612,3,2015,3,2015,75,159,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3626,262,6,-1,-1,6,612,3,2015,1,2015,90,290,'Classica',0,0,0,0,'Cessato','Rinuncia',1,5
3627,1227,30,24,54,108,612,3,2015,3,2015,90,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3628,724,33,9,36,78,612,3,2015,3,2015,85,26,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3629,3984,42,36,75,153,612,3,2015,3,2015,85,110,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3630,4510,6,-1,-1,6,612,3,2015,1,2015,73,11,'Liceo-Europeo',0,0,0,0,'Cessato','Rinuncia',1,7
3631,1870,33,-1,-1,33,612,3,2015,1,2015,72,20,'Liceo-Europeo',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,7
3632,1136,36,30,30,96,612,3,2015,3,2015,86,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3633,2347,12,18,30,60,612,3,2015,3,2012,78,35,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
3636,256,9,-1,-1,9,612,3,2015,2,2014,63,60,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3637,3165,42,18,66,126,612,3,2015,3,2015,100,265,'Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',1,12
3638,74,6,-1,-1,6,612,3,2015,1,2015,83,195,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3640,640,21,-1,21,42,612,3,2015,3,2015,74,1,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3641,3162,30,18,36,84,612,3,2015,3,2015,75,6,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3642,2335,42,6,66,114,612,3,2015,3,2015,70,60,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
3643,1413,54,48,78,180,612,3,2015,3,2015,100,35,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
3644,1841,54,60,66,180,612,3,2015,3,2015,98,201,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
3645,3489,36,12,6,54,612,3,2015,3,2015,100,81,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
3646,289,48,60,72,180,612,3,2015,3,2014,70,283,'Linguistico',2017,100,0,0,'Cessato','Laureato',0,8
3647,2071,36,6,24,66,612,3,2015,3,2015,78,246,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
3648,1179,48,42,90,180,612,3,2015,3,2015,85,175,'Liceo-Europeo',2017,97,0,0,'Cessato','Laureato',0,7
3649,3592,54,54,72,180,612,3,2015,3,2015,100,87,'Tecnico',2017,105,0,0,'Cessato','Laureato',0,13
3650,875,36,24,69,129,612,3,2015,3,2015,100,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3652,1214,42,12,60,114,612,3,2015,3,2015,92,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3653,305,36,6,87,129,612,3,2015,3,2015,100,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3654,1000,21,-1,-1,21,612,3,2015,2,2015,68,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3655,382,48,54,78,180,612,3,2015,3,2015,80,240,'Scientifica',2017,107,0,0,'Cessato','Laureato',0,11
3657,1738,42,42,69,153,612,3,2015,3,2015,74,247,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3658,4317,54,60,66,180,612,3,2015,3,2015,100,58,'Classica',2017,111,0,0,'Cessato','Laureato',0,5
3659,4392,21,9,-1,30,612,3,2015,2,2015,74,20,'Scientifica',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,11
3660,1335,27,9,75,111,612,3,2015,3,2015,77,86,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3661,3275,33,-1,-1,33,612,3,2015,2,2015,60,243,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3662,2224,54,42,84,180,612,3,2015,3,2012,84,254,'Scientifica',2017,102,0,0,'Cessato','Laureato',0,11
3663,3117,42,30,63,135,612,3,2015,3,2014,89,246,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
3664,1086,21,12,78,111,612,3,2015,3,2015,100,246,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3665,1537,48,60,51,159,612,3,2015,3,2015,100,269,'Agrario',0,0,0,0,'Attivo','Immatricolazione',1,2
3666,2450,54,48,78,180,612,3,2015,3,2015,64,117,'Scientifica',2017,110,0,0,'Cessato','Laureato',0,11
3668,3156,15,27,42,84,612,3,2015,3,2015,98,246,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3669,4835,42,30,54,126,612,3,2015,3,2015,82,94,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
