Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC,CLASSE
7670,'Aug',39,45,18,117,'06123',3,2016,3,2016,81,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7670,'Aug',42,45,18,117,'06123',3,2016,3,2016,81,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7670,'Aug',54,45,18,117,'06123',3,2016,3,2016,81,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7670,'Aug',57,45,18,117,'06123',3,2016,3,2016,81,'NAPS01301N','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7671,'Aug',39,-1,-1,6,'06123',3,2016,2,2011,60,'SAPS975006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7671,'Aug',42,-1,-1,6,'06123',3,2016,2,2011,60,'SAPS975006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7671,'Aug',54,-1,-1,6,'06123',3,2016,2,2011,60,'SAPS975006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7671,'Aug',57,-1,-1,6,'06123',3,2016,2,2011,60,'SAPS975006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7672,'Aug',39,57,36,147,'06123',3,2016,3,2015,100,'NAPS02000Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7672,'Aug',42,57,36,147,'06123',3,2016,3,2015,100,'NAPS02000Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7672,'Aug',54,57,36,147,'06123',3,2016,3,2015,100,'NAPS02000Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7672,'Aug',57,57,36,147,'06123',3,2016,3,2015,100,'NAPS02000Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7673,'Aug',39,39,30,123,'06123',3,2016,3,2015,77,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7673,'Aug',42,39,30,123,'06123',3,2016,3,2015,77,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7673,'Aug',54,39,30,123,'06123',3,2016,3,2015,77,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7673,'Aug',57,39,30,123,'06123',3,2016,3,2015,77,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7674,'Aug',39,-1,-1,6,'06123',3,2016,1,2016,66,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7674,'Aug',42,-1,-1,6,'06123',3,2016,1,2016,66,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7674,'Aug',54,-1,-1,6,'06123',3,2016,1,2016,66,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7674,'Aug',57,-1,-1,6,'06123',3,2016,1,2016,66,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7675,'Aug',9,-1,-1,18,'06123',3,2016,2,2016,98,'NAPS01801R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7675,'Aug',12,-1,-1,18,'06123',3,2016,2,2016,98,'NAPS01801R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7675,'Aug',24,-1,-1,18,'06123',3,2016,2,2016,98,'NAPS01801R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7675,'Aug',27,-1,-1,18,'06123',3,2016,2,2016,98,'NAPS01801R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7676,'Aug',33,6,-1,48,'06123',3,2015,3,2006,86,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,3
7676,'Aug',36,6,-1,48,'06123',3,2015,3,2006,86,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,3
7676,'Aug',48,6,-1,48,'06123',3,2015,3,2006,86,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,3
7676,'Aug',51,6,-1,48,'06123',3,2015,3,2006,86,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,3
7677,'Aug',32,6,-1,47,'06123',3,2017,2,2016,86,'SATF03000V','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7677,'Aug',35,6,-1,47,'06123',3,2017,2,2016,86,'SATF03000V','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7677,'Aug',47,6,-1,47,'06123',3,2017,2,2016,86,'SATF03000V','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7677,'Aug',50,6,-1,47,'06123',3,2017,2,2016,86,'SATF03000V','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7678,'Aug',38,-1,-1,47,'06123',3,2017,2,2017,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7678,'Aug',41,-1,-1,47,'06123',3,2017,2,2017,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7678,'Aug',53,-1,-1,47,'06123',3,2017,2,2017,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7678,'Aug',56,-1,-1,47,'06123',3,2017,2,2017,100,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7679,'Aug',38,12,-1,65,'06123',3,2017,2,2017,90,'SAPS070007','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7679,'Aug',41,12,-1,65,'06123',3,2017,2,2017,90,'SAPS070007','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7679,'Aug',53,12,-1,65,'06123',3,2017,2,2017,90,'SAPS070007','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7679,'Aug',56,12,-1,65,'06123',3,2017,2,2017,90,'SAPS070007','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7680,'Aug',38,-1,-1,53,'06123',3,2017,2,2017,78,'SAIS00100B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7680,'Aug',41,-1,-1,53,'06123',3,2017,2,2017,78,'SAIS00100B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7680,'Aug',53,-1,-1,53,'06123',3,2017,2,2017,78,'SAIS00100B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7680,'Aug',56,-1,-1,53,'06123',3,2017,2,2017,78,'SAIS00100B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7681,'Aug',38,-1,-1,47,'06123',3,2017,2,2017,100,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7681,'Aug',41,-1,-1,47,'06123',3,2017,2,2017,100,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7681,'Aug',53,-1,-1,47,'06123',3,2017,2,2017,100,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7681,'Aug',56,-1,-1,47,'06123',3,2017,2,2017,100,'SAPS01000G','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7683,'Aug',38,24,-1,77,'06123',3,2017,2,2017,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7683,'Aug',41,24,-1,77,'06123',3,2017,2,2017,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7683,'Aug',53,24,-1,77,'06123',3,2017,2,2017,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7683,'Aug',56,24,-1,77,'06123',3,2017,2,2017,100,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7684,'Aug',38,-1,-1,3,'06123',3,2017,1,2017,100,'SAPC06000D','Classica',0,0,0,0,'Cessato','Rinuncia',0,2
7684,'Aug',41,-1,-1,3,'06123',3,2017,1,2017,100,'SAPC06000D','Classica',0,0,0,0,'Cessato','Rinuncia',0,2
7684,'Aug',53,-1,-1,3,'06123',3,2017,1,2017,100,'SAPC06000D','Classica',0,0,0,0,'Cessato','Rinuncia',0,2
7684,'Aug',56,-1,-1,3,'06123',3,2017,1,2017,100,'SAPC06000D','Classica',0,0,0,0,'Cessato','Rinuncia',0,2
7685,'Aug',23,-1,-1,32,'06123',3,2017,2,2017,70,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7685,'Aug',26,-1,-1,32,'06123',3,2017,2,2017,70,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7685,'Aug',38,-1,-1,32,'06123',3,2017,2,2017,70,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7685,'Aug',41,-1,-1,32,'06123',3,2017,2,2017,70,'SAPS04401Q','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7686,'Aug',23,12,-1,65,'06123',3,2017,2,2017,65,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7686,'Aug',26,12,-1,65,'06123',3,2017,2,2017,65,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7686,'Aug',38,12,-1,65,'06123',3,2017,2,2017,65,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7686,'Aug',41,12,-1,65,'06123',3,2017,2,2017,65,'AVPS06000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7687,'Aug',23,18,-1,71,'06123',3,2017,2,2017,100,'AVPS02701R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7687,'Aug',26,18,-1,71,'06123',3,2017,2,2017,100,'AVPS02701R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7687,'Aug',38,18,-1,71,'06123',3,2017,2,2017,100,'AVPS02701R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7687,'Aug',41,18,-1,71,'06123',3,2017,2,2017,100,'AVPS02701R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7688,'Aug',12,-1,-1,21,'06123',3,2017,2,2016,87,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7688,'Aug',15,-1,-1,21,'06123',3,2017,2,2016,87,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7688,'Aug',27,-1,-1,21,'06123',3,2017,2,2016,87,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7688,'Aug',30,-1,-1,21,'06123',3,2017,2,2016,87,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7689,'Aug',12,6,-1,59,'06123',3,2017,2,2017,100,'SAPS03601R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7689,'Aug',15,6,-1,59,'06123',3,2017,2,2017,100,'SAPS03601R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7689,'Aug',27,6,-1,59,'06123',3,2017,2,2017,100,'SAPS03601R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7689,'Aug',30,6,-1,59,'06123',3,2017,2,2017,100,'SAPS03601R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7690,'Aug',12,24,-1,77,'06123',3,2017,2,2017,100,'NATF10000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7690,'Aug',15,24,-1,77,'06123',3,2017,2,2017,100,'NATF10000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7690,'Aug',27,24,-1,77,'06123',3,2017,2,2017,100,'NATF10000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7690,'Aug',30,24,-1,77,'06123',3,2017,2,2017,100,'NATF10000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7691,'Aug',29,-1,-1,38,'06123',3,2017,2,2017,99,'SATF04000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7691,'Aug',32,-1,-1,38,'06123',3,2017,2,2017,99,'SATF04000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7691,'Aug',44,-1,-1,38,'06123',3,2017,2,2017,99,'SATF04000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7691,'Aug',47,-1,-1,38,'06123',3,2017,2,2017,99,'SATF04000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7693,'Aug',29,18,-1,71,'06123',3,2017,2,2017,100,'SAPS08000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7693,'Aug',32,18,-1,71,'06123',3,2017,2,2017,100,'SAPS08000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7693,'Aug',44,18,-1,71,'06123',3,2017,2,2017,100,'SAPS08000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7693,'Aug',47,18,-1,71,'06123',3,2017,2,2017,100,'SAPS08000T','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7694,'Aug',29,-1,-1,53,'06123',3,2017,2,2017,100,'SAPS070007','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7694,'Aug',32,-1,-1,53,'06123',3,2017,2,2017,100,'SAPS070007','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7694,'Aug',44,-1,-1,53,'06123',3,2017,2,2017,100,'SAPS070007','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7694,'Aug',47,-1,-1,53,'06123',3,2017,2,2017,100,'SAPS070007','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7695,'Aug',29,-1,-1,53,'06123',3,2017,2,2017,83,'SAPC03000N','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7695,'Aug',32,-1,-1,53,'06123',3,2017,2,2017,83,'SAPC03000N','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7695,'Aug',44,-1,-1,53,'06123',3,2017,2,2017,83,'SAPC03000N','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7695,'Aug',47,-1,-1,53,'06123',3,2017,2,2017,83,'SAPC03000N','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7696,'Aug',23,-1,-1,32,'06123',3,2017,2,2017,80,'NATF10000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7696,'Aug',26,-1,-1,32,'06123',3,2017,2,2017,80,'NATF10000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7696,'Aug',38,-1,-1,32,'06123',3,2017,2,2017,80,'NATF10000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7696,'Aug',41,-1,-1,32,'06123',3,2017,2,2017,80,'NATF10000D','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7697,'Aug',23,6,-1,59,'06123',3,2017,2,2017,98,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7697,'Aug',26,6,-1,59,'06123',3,2017,2,2017,98,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7697,'Aug',38,6,-1,59,'06123',3,2017,2,2017,98,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7697,'Aug',41,6,-1,59,'06123',3,2017,2,2017,98,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7698,'Aug',41,9,-1,59,'06123',3,2017,2,2017,84,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7698,'Aug',44,9,-1,59,'06123',3,2017,2,2017,84,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7698,'Aug',56,9,-1,59,'06123',3,2017,2,2017,84,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7698,'Aug',59,9,-1,59,'06123',3,2017,2,2017,84,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7699,'Aug',41,6,-1,59,'06123',3,2017,2,2017,74,'SAPS04000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7699,'Aug',44,6,-1,59,'06123',3,2017,2,2017,74,'SAPS04000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7699,'Aug',56,6,-1,59,'06123',3,2017,2,2017,74,'SAPS04000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7699,'Aug',59,6,-1,59,'06123',3,2017,2,2017,74,'SAPS04000B','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7700,'Aug',41,12,-1,65,'06123',3,2017,2,2017,100,'NAPC080008','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7700,'Aug',44,12,-1,65,'06123',3,2017,2,2017,100,'NAPC080008','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7700,'Aug',56,12,-1,65,'06123',3,2017,2,2017,100,'NAPC080008','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7700,'Aug',59,12,-1,65,'06123',3,2017,2,2017,100,'NAPC080008','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7701,'Aug',41,12,-1,65,'06123',3,2017,2,2017,100,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7701,'Aug',44,12,-1,65,'06123',3,2017,2,2017,100,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7701,'Aug',56,12,-1,65,'06123',3,2017,2,2017,100,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7701,'Aug',59,12,-1,65,'06123',3,2017,2,2017,100,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7702,'Aug',32,-1,-1,41,'06123',3,2017,2,2017,95,'NAPS12000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7702,'Aug',35,-1,-1,41,'06123',3,2017,2,2017,95,'NAPS12000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7702,'Aug',47,-1,-1,41,'06123',3,2017,2,2017,95,'NAPS12000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7702,'Aug',50,-1,-1,41,'06123',3,2017,2,2017,95,'NAPS12000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7703,'Aug',32,6,-1,9,'06123',3,2017,2,2017,88,'CSPS003018','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7703,'Aug',35,6,-1,9,'06123',3,2017,2,2017,88,'CSPS003018','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7703,'Aug',47,6,-1,9,'06123',3,2017,2,2017,88,'CSPS003018','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7703,'Aug',50,6,-1,9,'06123',3,2017,2,2017,88,'CSPS003018','Classica',0,0,0,0,'Attivo','Immatricolazione',0,2
7704,'Aug',29,-1,-1,38,'06123',3,2017,2,2017,88,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7704,'Aug',32,-1,-1,38,'06123',3,2017,2,2017,88,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7704,'Aug',44,-1,-1,38,'06123',3,2017,2,2017,88,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7704,'Aug',47,-1,-1,38,'06123',3,2017,2,2017,88,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7705,'Aug',29,18,-1,71,'06123',3,2017,2,2017,94,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7705,'Aug',32,18,-1,71,'06123',3,2017,2,2017,94,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7705,'Aug',44,18,-1,71,'06123',3,2017,2,2017,94,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7705,'Aug',47,18,-1,71,'06123',3,2017,2,2017,94,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7706,'Aug',29,6,-1,59,'06123',3,2017,2,2017,84,'SAPSX00078','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7706,'Aug',32,6,-1,59,'06123',3,2017,2,2017,84,'SAPSX00078','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7706,'Aug',44,6,-1,59,'06123',3,2017,2,2017,84,'SAPSX00078','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7706,'Aug',47,6,-1,59,'06123',3,2017,2,2017,84,'SAPSX00078','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7707,'Aug',29,-1,-1,38,'06123',3,2017,2,2016,72,'SATF06000P','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7707,'Aug',32,-1,-1,38,'06123',3,2017,2,2016,72,'SATF06000P','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7707,'Aug',44,-1,-1,38,'06123',3,2017,2,2016,72,'SATF06000P','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7707,'Aug',47,-1,-1,38,'06123',3,2017,2,2016,72,'SATF06000P','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7708,'Aug',35,6,-1,50,'06123',3,2017,2,2017,75,'AVPS02701R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7708,'Aug',38,6,-1,50,'06123',3,2017,2,2017,75,'AVPS02701R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7708,'Aug',50,6,-1,50,'06123',3,2017,2,2017,75,'AVPS02701R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7708,'Aug',53,6,-1,50,'06123',3,2017,2,2017,75,'AVPS02701R','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7709,'Aug',35,6,-1,59,'06123',3,2017,2,2017,88,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7709,'Aug',38,6,-1,59,'06123',3,2017,2,2017,88,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7709,'Aug',50,6,-1,59,'06123',3,2017,2,2017,88,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7709,'Aug',53,6,-1,59,'06123',3,2017,2,2017,88,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7710,'Aug',35,6,-1,59,'06123',3,2017,2,2017,96,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7710,'Aug',38,6,-1,59,'06123',3,2017,2,2017,96,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7710,'Aug',50,6,-1,59,'06123',3,2017,2,2017,96,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7710,'Aug',53,6,-1,59,'06123',3,2017,2,2017,96,'SAPS09000C','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7711,'Aug',38,-1,-1,47,'06123',3,2017,1,2017,98,'SATF06701E','Tecnico',0,0,0,0,'Sospeso','Trasferimento-Uscita',0,2
7711,'Aug',41,-1,-1,47,'06123',3,2017,1,2017,98,'SATF06701E','Tecnico',0,0,0,0,'Sospeso','Trasferimento-Uscita',0,2
7711,'Aug',53,-1,-1,47,'06123',3,2017,1,2017,98,'SATF06701E','Tecnico',0,0,0,0,'Sospeso','Trasferimento-Uscita',0,2
7711,'Aug',56,-1,-1,47,'06123',3,2017,1,2017,98,'SATF06701E','Tecnico',0,0,0,0,'Sospeso','Trasferimento-Uscita',0,2
7712,'Aug',11,-1,-1,20,'06123',3,2017,2,2017,75,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7712,'Aug',14,-1,-1,20,'06123',3,2017,2,2017,75,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7712,'Aug',26,-1,-1,20,'06123',3,2017,2,2017,75,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7712,'Aug',29,-1,-1,20,'06123',3,2017,2,2017,75,'SAPS18000P','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7713,'Aug',11,-1,-1,53,'06123',3,2017,2,2017,73,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7713,'Aug',14,-1,-1,53,'06123',3,2017,2,2017,73,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7713,'Aug',26,-1,-1,53,'06123',3,2017,2,2017,73,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7713,'Aug',29,-1,-1,53,'06123',3,2017,2,2017,73,'SAPS120003','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7714,'Aug',11,-1,-1,3,'06123',3,2017,1,2017,74,'AVPS12000T','Scientifica',0,0,0,0,'Cessato','Rinuncia',0,3
7714,'Aug',14,-1,-1,3,'06123',3,2017,1,2017,74,'AVPS12000T','Scientifica',0,0,0,0,'Cessato','Rinuncia',0,3
7714,'Aug',26,-1,-1,3,'06123',3,2017,1,2017,74,'AVPS12000T','Scientifica',0,0,0,0,'Cessato','Rinuncia',0,3
7714,'Aug',29,-1,-1,3,'06123',3,2017,1,2017,74,'AVPS12000T','Scientifica',0,0,0,0,'Cessato','Rinuncia',0,3
7715,'Aug',11,-1,-1,6,'06123',3,2017,2,2015,80,'SAPS06500Q','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7715,'Aug',14,-1,-1,6,'06123',3,2017,2,2015,80,'SAPS06500Q','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7715,'Aug',26,-1,-1,6,'06123',3,2017,2,2015,80,'SAPS06500Q','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7715,'Aug',29,-1,-1,6,'06123',3,2017,2,2015,80,'SAPS06500Q','Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,2
7716,'Aug',38,-1,-1,47,'06123',3,2017,2,2017,97,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7716,'Aug',41,-1,-1,47,'06123',3,2017,2,2017,97,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7716,'Aug',53,-1,-1,47,'06123',3,2017,2,2017,97,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7716,'Aug',56,-1,-1,47,'06123',3,2017,2,2017,97,'SAPS06000L','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7717,'Aug',38,-1,-1,53,'06123',3,2017,2,2017,84,'SAPS170004','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7717,'Aug',41,-1,-1,53,'06123',3,2017,2,2017,84,'SAPS170004','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7717,'Aug',53,-1,-1,53,'06123',3,2017,2,2017,84,'SAPS170004','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7717,'Aug',56,-1,-1,53,'06123',3,2017,2,2017,84,'SAPS170004','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7718,'Aug',38,12,-1,65,'06123',3,2017,2,2017,98,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
7718,'Aug',41,12,-1,65,'06123',3,2017,2,2017,98,'SAPS020006','Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,3
